,overall_sentiment_score,BTC_sentiment,ETH_sentiment,BTC_relevance,ETH_relevance,timestamp
20059,0.031112,-0.185788,-0.060442,0.252987,0.128135,2022-11-08 16:50:00
20060,0.01446,-0.035707,-0.035707,0.112008,0.112008,2022-11-08 17:04:00
20061,-0.0095275,-0.039924,0.037671,0.2453265,0.404563,2022-11-08 17:06:00
20062,-0.087305,-0.035679,-0.213191,0.121445,0.040622,2022-11-08 17:07:00
20063,0.031545,-0.067384,0.08248,0.534445,0.483434,2022-11-08 17:13:00
20064,0.088188,-0.461595,,0.227007,,2022-11-08 17:26:00
20065,-0.095096,0.063649,0.063649,0.254307,0.254307,2022-11-08 17:34:00
20066,-0.146716,,-0.291482,,0.999304,2022-11-08 17:39:00
20067,-0.050343,-0.05502,,0.460808,,2022-11-08 17:51:00
20068,0.216627,,0.13387,,0.112797,2022-11-08 17:52:00
20069,0.026246333333333333,-0.095601,0.0631478,0.21686,0.3481974,2022-11-08 18:14:00
20070,0.009596,-0.063201,,0.06211,,2022-11-08 18:21:00
20071,0.208023,0.223436,,0.879609,,2022-11-08 18:32:00
20072,0.099422,0.126167,,0.035345,,2022-11-08 18:36:00
20073,0.088864,0.017989,-0.075978,0.05234,0.05234,2022-11-08 18:46:00
20074,-0.052023,-0.202238,-0.112836,0.543004,0.543004,2022-11-08 19:05:00
20075,0.215027,-0.106843,,0.197735,,2022-11-08 19:09:00
20076,-0.023569,-0.001246,,0.140896,,2022-11-08 19:27:00
20077,-0.019028,-0.086081,,0.104683,,2022-11-08 19:31:00
20078,-0.240927,-0.440617,-0.168126,0.303175,0.154455,2022-11-08 19:33:00
20079,0.054547,0.083818,0.095401,0.114682,0.032871,2022-11-08 19:40:00
20080,0.045113,-0.211392,-0.211392,0.463792,0.463792,2022-11-08 19:50:00
20081,-0.137728,-0.065186,-0.065186,0.090989,0.090989,2022-11-08 19:59:00
20082,-0.088678,-0.144051,,0.088799,,2022-11-08 20:04:00
20083,0.04882,-0.076814,-0.076814,0.069495,0.069495,2022-11-08 20:08:00
20084,0.05139,0.084337,0.144752,0.108141,0.036146,2022-11-08 20:18:00
20085,0.037225499999999995,-0.274575,-0.428452,0.245339,0.24289,2022-11-08 20:28:00
20086,0.002408,-0.041874,-0.076474,0.348592,0.143415,2022-11-08 20:32:00
20087,0.033659,-0.015519,,0.364275,,2022-11-08 20:33:00
20088,0.007073,0.0,,0.220809,,2022-11-08 20:42:00
20089,0.071693,-0.251926,,0.261117,,2022-11-08 20:57:00
20090,-0.1194905,-0.226208,-0.1275575,0.1236015,0.1236015,2022-11-08 21:03:00
20091,-0.074736,-0.131931,,0.672864,,2022-11-08 21:05:00
20092,-0.051273,,-0.272675,,0.25168,2022-11-08 21:08:00
20093,0.116041,-0.142135,,0.162802,,2022-11-08 21:19:00
20094,-0.371037,-0.586623,,0.859898,,2022-11-08 21:22:00
20095,0.009749,,0.063605,,0.131643,2022-11-08 21:48:00
20096,-0.016909,,0.017629,,0.203215,2022-11-08 21:55:00
20097,0.13585,0.181374,,0.384233,,2022-11-08 22:06:00
20098,0.004851,0.0,,0.045139,,2022-11-08 22:14:00
20099,-0.054132,-0.149039,-0.153138,0.183696,0.026474,2022-11-08 22:20:00
20100,0.014312,0.073421,,0.103331,,2022-11-08 22:21:00
20101,-0.014532,-0.370348,,0.095138,,2022-11-08 22:22:00
20102,0.11147,,-0.046872,,0.093653,2022-11-08 22:32:00
20103,-0.138939,-0.344777,,0.372912,,2022-11-08 23:20:00
20104,-0.004906,-0.002469,0.012141,0.135347,0.067919,2022-11-08 23:22:00
20105,-0.160871,,-0.043886,,0.18967,2022-11-08 23:34:00
20106,0.002415,-0.510981,-0.510981,0.451494,0.451494,2022-11-08 23:55:00
20107,-0.04427,-0.157098,-0.207083,0.173689,0.025008,2022-11-08 23:58:00
20108,0.089751,-0.16652,,0.127119,,2022-11-09 00:00:00
20109,-0.10113,-0.140774,,0.097854,,2022-11-09 00:41:00
20110,-0.061414,-0.160358,-0.207642,0.178837,0.025761,2022-11-09 01:00:00
20111,-0.009751,-0.129645,,0.042723,,2022-11-09 01:03:00
20112,-0.037884,-0.213458,,0.247838,,2022-11-09 02:12:00
20113,-0.058008,-0.06918,,0.275867,,2022-11-09 02:18:00
20114,0.240549,0.297957,0.297957,0.166743,0.166743,2022-11-09 02:36:00
20115,-0.034111,-0.040757,,0.072876,,2022-11-09 02:44:00
20116,-0.068818,-0.0507,,0.910869,,2022-11-09 03:53:00
20117,-0.014385,-0.03096,,0.052226,,2022-11-09 03:57:00
20118,0.104339,-0.098735,-0.091886,0.131284,0.131284,2022-11-09 05:32:00
20119,-0.079278,-0.069501,,0.122894,,2022-11-09 06:02:00
20120,-0.099442,0.09558849999999999,0.09558849999999999,0.215443,0.215443,2022-11-09 06:23:00
20121,-0.080919,,-0.028473,,0.501398,2022-11-09 06:42:00
20122,-0.191148,-0.372996,,0.651499,,2022-11-09 07:01:00
20123,-0.142114,-0.103493,-0.103493,0.110973,0.110973,2022-11-09 07:10:00
20124,-0.246214,-0.146842,,0.07157,,2022-11-09 07:36:00
20125,0.057831,,0.047914,,0.139265,2022-11-09 08:26:00
20126,0.071627,0.236176,0.122666,0.734623,0.142565,2022-11-09 08:47:00
20127,-0.009707,-0.230632,,0.185306,,2022-11-09 08:52:00
20128,-0.295171,-0.477804,,0.827318,,2022-11-09 08:58:00
20129,-0.113258,-0.172899,,0.055236,,2022-11-09 09:06:00
20130,0.13262849999999998,0.06499250000000001,,0.214662,,2022-11-09 09:59:00
20131,0.052986,-0.174186,,0.029839,,2022-11-09 10:12:00
20132,0.205068,0.289071,,0.221819,,2022-11-09 10:37:00
20133,0.08539,-0.005262,-0.08149,0.377142,0.097854,2022-11-09 10:41:00
20134,-0.174311,-0.152596,,0.068306,,2022-11-09 11:03:00
20135,-0.35683,-0.570324,,0.876064,,2022-11-09 11:10:00
20136,-0.179156,-0.152895,,0.070517,,2022-11-09 11:30:00
20137,-0.128816,0.01747,,0.194242,,2022-11-09 11:54:00
20138,0.175864,0.07566,0.036981,0.271274,0.271274,2022-11-09 12:00:00
20139,-0.007311,-0.173002,,0.048036,,2022-11-09 12:05:00
20140,-0.074767,-0.142977,-0.133077,0.113329,0.056808,2022-11-09 12:12:00
20141,0.075931,0.157316,,0.386477,,2022-11-09 12:30:00
20142,-0.0600865,-0.230259,-0.333407,0.247338,0.313484,2022-11-09 12:32:00
20143,-0.15322,-0.311864,-0.176231,0.326499,0.133841,2022-11-09 12:36:00
20144,0.007307,0.041888,,0.032781,,2022-11-09 12:39:00
20145,-0.088071,0.089165,,0.345674,,2022-11-09 12:44:00
20146,0.14948,0.053172,0.2492085,0.172713,0.5708835,2022-11-09 12:45:00
20147,0.058133,0.049824,-0.033827,0.210579,0.210579,2022-11-09 13:09:00
20148,-0.153892,0.068559,,0.163909,,2022-11-09 13:17:00
20149,-0.042008,-0.198827,,0.137671,,2022-11-09 13:27:00
20150,0.016736,,0.146789,,0.104683,2022-11-09 13:46:00
20151,0.26695,0.036078,0.1333795,0.175755,0.272204,2022-11-09 14:00:00
20152,0.263254,0.253041,,0.220809,,2022-11-09 14:08:00
20153,-0.08035900000000001,-0.07588049999999999,-0.016875499999999998,0.35128550000000003,0.27657,2022-11-09 14:11:00
20154,0.202035,0.091812,,0.033515,,2022-11-09 14:26:00
20155,-0.276605,-0.573929,-0.758833,0.704675,0.704675,2022-11-09 14:49:00
20156,-0.002468,-0.438021,,0.146025,,2022-11-09 14:51:00
20157,-0.00239,-0.066486,-0.051098,0.154951,0.077845,2022-11-09 15:06:00
20158,0.004872,,-0.204789,,0.072217,2022-11-09 15:10:00
20159,0.019299,0.058952,,0.023909,,2022-11-09 15:24:00
20160,-0.182654,-0.314014,-0.210303,0.126119,0.063258,2022-11-09 15:32:00
20161,-0.371318,-0.1316,,0.255641,,2022-11-09 15:41:00
20162,-0.082068,-0.054318500000000006,-0.059746,0.09019350000000001,0.09019350000000001,2022-11-09 15:46:00
20163,0.220355,0.032595,0.07796,0.038407,0.038407,2022-11-09 15:59:00
20164,0.277707,,0.338055,,0.446742,2022-11-09 16:00:00
20165,-0.221309,-0.455544,,0.765213,,2022-11-09 16:06:00
20166,-0.042795,,0.0,,0.209365,2022-11-09 16:11:00
20167,0.0,-0.252455,0.126836,0.220809,0.220809,2022-11-09 16:19:00
20168,-0.107231,0.092763,,0.279015,,2022-11-09 16:30:00
20169,-0.090628,-0.387416,,0.496915,,2022-11-09 16:40:00
20170,-0.122161,-0.185187,,0.193207,,2022-11-09 17:05:00
20171,-0.127087,-0.24653,0.123741,0.213988,0.213988,2022-11-09 17:16:00
20172,-0.039012,,-0.230482,,0.076602,2022-11-09 17:19:00
20173,-0.1788465,-0.361881,0.270312,0.371523,0.142565,2022-11-09 17:26:00
20174,-0.091196,-0.101759,-0.134894,0.099271,0.049732,2022-11-09 17:27:00
20175,-0.09722,-0.132266,-0.132266,0.074001,0.074001,2022-11-09 17:37:00
20176,-0.019181,-0.146659,-0.146659,0.21686,0.21686,2022-11-09 17:40:00
20177,-0.063864,-0.329622,,0.085022,,2022-11-09 17:46:00
20178,-0.04911,-0.11228,-0.158029,0.152018,0.076358,2022-11-09 17:50:00
20179,-0.143751,-0.241744,,0.428632,,2022-11-09 18:01:00
20180,0.030982,0.22149,,0.183198,,2022-11-09 18:02:00
20181,0.222952,0.221574,,0.5633,,2022-11-09 18:03:00
20182,0.101869,0.377845,,0.179121,,2022-11-09 18:07:00
20183,-0.05047,,0.294428,,0.280615,2022-11-09 18:13:00
20184,0.407183,0.516536,,0.454945,,2022-11-09 18:32:00
20185,-0.107089,-0.203547,-0.184321,0.455525,0.120431,2022-11-09 18:33:00
20186,0.140017,0.200669,0.109402,0.608634,0.123844,2022-11-09 18:39:00
20187,-0.121468,-0.324871,-0.129682,0.463792,0.122894,2022-11-09 18:42:00
20188,-0.035712,-0.1191665,,0.030062,,2022-11-09 18:52:00
20189,-0.122043,-0.026328,,0.101154,,2022-11-09 18:58:00
20190,0.191185,0.36306,,0.968386,,2022-11-09 19:00:00
20191,0.03328175,-0.157961,0.10243200000000001,0.398148,0.3326013333333333,2022-11-09 19:17:00
20192,-0.090629,0.117197,-0.228105,0.170878,0.067919,2022-11-09 19:24:00
20193,-0.162665,-0.044806,-0.044806,0.136888,0.136888,2022-11-09 19:33:00
20194,0.054724,0.043628,0.076273,0.134214,0.069495,2022-11-09 19:34:00
20195,-0.054578,-0.157362,,0.12546,,2022-11-09 19:40:00
20196,-0.009688,0.020104,-0.092052,0.055109,0.027571,2022-11-09 19:44:00
20197,-0.007179,-0.144801,,0.114682,,2022-11-09 19:46:00
20198,-0.237266,-0.115957,-0.115957,0.073546,0.073546,2022-11-09 19:57:00
20199,-0.062898,-0.059693,-0.059693,0.024648,0.024648,2022-11-09 19:58:00
20200,0.192982,0.078586,0.126004,0.117774,0.059049,2022-11-09 19:59:00
20201,-0.017116,-0.497716,-0.032204,0.259267,0.259267,2022-11-09 20:05:00
20202,-0.070807,,0.008943,,0.144708,2022-11-09 20:15:00
20203,-0.091208,-0.063018,,0.097457,,2022-11-09 20:23:00
20204,-0.191832,-0.116752,,0.133841,,2022-11-09 20:24:00
20205,-0.146564,-0.092144,-0.092144,0.07031,0.07031,2022-11-09 20:58:00
20206,-0.114665,-0.123874,,0.098255,,2022-11-09 21:05:00
20207,-0.033736,-0.228361,-0.154351,0.228287,0.046273,2022-11-09 21:06:00
20208,-0.117689,-0.011182,,0.053629,,2022-11-09 21:07:00
20209,0.036808,-0.201631,,0.142565,,2022-11-09 21:17:00
20210,0.195383,-0.317453,-0.269225,0.298264,0.298264,2022-11-09 21:20:00
20211,0.009707,-0.084308,,0.262052,,2022-11-09 21:29:00
20212,0.082272,,0.056944,,0.204936,2022-11-09 21:30:00
20213,0.021823,0.153906,,0.046006,,2022-11-09 21:39:00
20214,-0.230533,-0.141276,,0.158519,,2022-11-09 21:41:00
20215,-0.050747,-0.051462,,0.140076,,2022-11-09 21:43:00
20216,-0.075331,-0.292728,0.012033,0.277958,0.446742,2022-11-09 21:56:00
20217,-0.048483,-0.060628,,0.266828,,2022-11-09 21:57:00
20218,0.058929,-0.122537,,0.042953,,2022-11-09 22:04:00
20219,0.213832,0.0,0.0,0.154455,0.154455,2022-11-09 22:18:00
20220,-0.305273,-0.490764,,0.303175,,2022-11-09 22:33:00
20221,-0.193388,-0.279907,,0.82515,,2022-11-09 22:37:00
20222,0.033477,0.137087,0.137087,0.058759,0.058759,2022-11-09 23:04:00
20223,-0.098253,-0.20176,,0.079392,,2022-11-09 23:11:00
20224,-0.045791,-0.380622,-0.380622,0.213048,0.213048,2022-11-09 23:30:00
20225,0.009618,-0.003102,,0.082111,,2022-11-09 23:44:00
20226,-0.30412,-0.181534,-0.181534,0.066414,0.066414,2022-11-09 23:54:00
20227,-0.072309,-0.17093,,0.080728,,2022-11-10 00:27:00
20228,-0.002399,-0.203751,-0.203751,0.223866,0.223866,2022-11-10 01:03:00
20229,-0.090968,-0.010914,,0.100729,,2022-11-10 01:23:00
20230,-0.231952,-0.170221,,0.21686,,2022-11-10 01:41:00
20231,-0.113787,-0.03557,,0.194242,,2022-11-10 02:04:00
20232,-0.009602,,0.162448,,0.098659,2022-11-10 02:07:00
20233,-0.372608,-0.268367,,0.109455,,2022-11-10 02:20:00
20234,-0.098233,-0.201849,,0.079656,,2022-11-10 02:27:00
20235,-0.007236,0.216488,0.06289,0.593896,0.146469,2022-11-10 02:31:00
20236,-0.045759,-0.15762,,0.114682,,2022-11-10 02:36:00
20237,-0.116297,-0.036311,,0.199584,,2022-11-10 03:03:00
20238,-0.233959,-0.27799,,0.183895,,2022-11-10 03:10:00
20239,-0.014489,-0.127552,,0.107335,,2022-11-10 03:14:00
20240,-0.130492,-0.090442,,0.132733,,2022-11-10 03:28:00
20241,0.113023,,0.242705,,0.305058,2022-11-10 03:52:00
20242,-0.021555,-0.234868,,0.112008,,2022-11-10 04:06:00
20243,0.059393,,0.110357,,0.068306,2022-11-10 04:15:00
20244,-0.060137,0.166371,,0.050894,,2022-11-10 04:50:00
20245,-0.067251,-0.137533,,0.02689,,2022-11-10 04:59:00
20246,-0.096581,-0.081151,,0.099066,,2022-11-10 05:12:00
20247,-0.060308,-0.109449,,0.124809,,2022-11-10 05:32:00
20248,-0.199675,-0.193892,0.0,0.173333,0.173333,2022-11-10 05:47:00
20249,-0.134182,-0.08854,,0.246582,,2022-11-10 05:53:00
20250,-0.103187,-0.197289,-0.138092,0.648497,0.423843,2022-11-10 06:26:00
20251,-0.075003,-0.119047,,0.126784,,2022-11-10 06:30:00
20252,0.111992,0.201966,,0.97452,,2022-11-10 06:46:00
20253,0.21811900000000004,0.03320133333333333,0.06266633333333334,0.04600066666666667,0.057483000000000006,2022-11-10 07:00:00
20254,-0.079916,-0.04866,-0.04866,0.025433,0.025433,2022-11-10 07:03:00
20255,0.266463,0.0,,0.116914,,2022-11-10 07:06:00
20256,-0.062412,-0.124695,,0.679474,,2022-11-10 09:08:00
20257,-0.201184,-0.39479,,0.950309,,2022-11-10 09:10:00
20258,0.004878,-0.15871,,0.601928,,2022-11-10 09:29:00
20259,-0.227068,-0.143645,,0.238913,,2022-11-10 09:54:00
20260,-0.009583,,0.015053,,0.140076,2022-11-10 10:00:00
20261,-0.392178,-0.40515,,0.181137,,2022-11-10 10:31:00
20262,-0.445017,-0.690211,,0.916507,,2022-11-10 10:34:00
20263,-0.096456,-0.007346,,0.129168,,2022-11-10 10:36:00
20264,-0.067433,-0.193323,,0.031864,,2022-11-10 10:39:00
20265,0.188254,0.352388,0.204539,0.700607,0.075161,2022-11-10 10:45:00
20266,-0.232852,-0.186347,,0.060541,,2022-11-10 11:06:00
20267,-0.245154,-0.322304,,0.407844,,2022-11-10 11:09:00
20268,-0.114869,-0.010485,,0.366061,,2022-11-10 11:11:00
20269,-0.085959,-0.202221,,0.072217,,2022-11-10 11:18:00
20270,-0.166535,-0.19594,-0.224536,0.255641,0.33628,2022-11-10 11:29:00
20271,0.140628,0.06556100000000001,0.073446,0.1793845,0.02997,2022-11-10 11:30:00
20272,0.173687,0.12905,,0.106541,,2022-11-10 12:00:00
20273,0.236698,0.145161,0.145161,0.040691,0.040691,2022-11-10 12:01:00
20274,0.184201,0.308743,,0.828294,,2022-11-10 12:10:00
20275,-0.048789,-0.089783,,0.038655,,2022-11-10 12:14:00
20276,0.089918,0.353341,0.270695,0.410059,0.280615,2022-11-10 12:15:00
20277,-0.57644,-0.803882,,0.814341,,2022-11-10 12:22:00
20278,-0.103068,-0.139238,,0.058047,,2022-11-10 12:30:00
20279,-0.079795,-0.035449,,0.095644,,2022-11-10 12:36:00
20280,-0.104617,-0.02097,,0.088472,,2022-11-10 12:38:00
20281,0.040318,0.0,0.0,0.071145,0.071145,2022-11-10 12:40:00
20282,-0.021683,-0.122094,-0.122094,0.019829,0.019829,2022-11-10 12:57:00
20283,-0.175479,0.002295,,0.304428,,2022-11-10 13:09:00
20284,-0.139689,-0.084669,,0.232439,,2022-11-10 13:15:00
20285,-0.103597,-0.079826,,0.170275,,2022-11-10 13:19:00
20286,-0.119163,-0.112096,-0.260778,0.081345,0.020369,2022-11-10 13:24:00
20287,0.18353950000000002,-0.000991,-0.16634,0.042496,0.095707,2022-11-10 13:30:00
20288,0.299153,0.191442,,0.07446,,2022-11-10 13:34:00
20289,-0.036105,0.111742,,0.524949,,2022-11-10 13:36:00
20290,-0.098867,0.003032,-0.262377,0.468029,0.595343,2022-11-10 13:40:00
20291,-0.155625,-0.265978,,0.151539,,2022-11-10 14:03:00
20292,-0.124922,-0.210346,-0.110919,0.151222,0.101154,2022-11-10 14:06:00
20293,0.166377,0.033985,0.092963,0.058903,0.029472,2022-11-10 14:08:00
20294,0.074672,-0.033128,-0.088943,0.133655,0.033562,2022-11-10 14:09:00
20295,0.079449,-0.213975,,0.139265,,2022-11-10 14:14:00
20296,0.295496,0.208812,0.208812,0.176502,0.176502,2022-11-10 14:26:00
20297,-0.145639,0.007532,0.007532,0.088799,0.088799,2022-11-10 14:27:00
20298,0.065783,0.12636,,0.150592,,2022-11-10 14:33:00
20299,-0.149333,-0.343217,,0.331765,,2022-11-10 14:40:00
20300,-0.226552,-0.298371,-0.298371,0.33628,0.33628,2022-11-10 14:43:00
20301,0.061769,0.368813,0.251936,0.769861,0.769861,2022-11-10 14:47:00
20302,0.06386,-0.306067,-0.127076,0.288893,0.062926,2022-11-10 14:50:00
20303,0.021681,0.02617,,0.055881,,2022-11-10 14:54:00
20304,-0.059849,-0.121877,-0.121877,0.116914,0.116914,2022-11-10 14:57:00
20305,-0.009506,0.106964,,0.774534,,2022-11-10 15:08:00
20306,0.10738,0.090128,0.12628,0.390613,0.338582,2022-11-10 15:12:00
20307,0.022102,0.214991,,0.487546,,2022-11-10 15:15:00
20308,0.144609,0.040894,0.040894,0.114137,0.114137,2022-11-10 15:17:00
20309,-0.093411,-0.251801,-0.080038,0.235823,0.119235,2022-11-10 15:19:00
20310,0.033637,0.02617,,0.055881,,2022-11-10 15:24:00
20311,0.174027,0.312958,0.312958,0.325208,0.325208,2022-11-10 15:45:00
20312,-0.129799,-0.09024750000000001,,0.1408355,,2022-11-10 15:51:00
20313,-0.026346,-0.058115,,0.349153,,2022-11-10 15:57:00
20314,0.12153,0.147378,0.165413,0.599382,0.253514,2022-11-10 16:09:00
20315,0.075331,0.347402,,0.837089,,2022-11-10 16:10:00
20316,0.092797,0.0,0.153477,0.3007,0.203215,2022-11-10 16:21:00
20317,0.004682,-0.102407,0.0,0.421485,0.288893,2022-11-10 16:23:00
20318,-0.210681,-0.123152,,0.118647,,2022-11-10 16:47:00
20319,0.114465,0.116198,0.167747,0.320279,0.21686,2022-11-10 17:00:00
20320,-0.176181,-0.124562,,0.167322,,2022-11-10 17:01:00
20321,0.019509,0.217026,0.243612,0.465196,0.320974,2022-11-10 17:16:00
20322,-0.114029,-0.107593,,0.043342,,2022-11-10 17:26:00
20323,0.291694,0.338351,,0.47672,,2022-11-10 17:30:00
20324,-0.133879,-0.215906,-0.215906,0.054607,0.054607,2022-11-10 17:35:00
20325,-0.147386,-0.127027,0.0,0.223866,0.113062,2022-11-10 17:49:00
20326,-0.157071,-0.2592,,0.661658,,2022-11-10 17:50:00
20327,-0.09842350000000001,-0.181178,0.114976,0.44516,0.088472,2022-11-10 17:53:00
20328,0.068584,0.147395,,0.582526,,2022-11-10 17:59:00
20329,-0.065324,-0.12075,,0.863955,,2022-11-10 18:00:00
20330,0.044346,,0.203289,,0.998087,2022-11-10 18:07:00
20331,0.0036349999999999993,-0.004849750000000003,-0.1593,0.75728475,0.82082,2022-11-10 18:08:00
20332,0.049779,0.115915,,0.965371,,2022-11-10 18:22:00
20333,-0.16391250000000002,-0.230595,-0.291482,0.582526,0.999304,2022-11-10 18:23:00
20334,-0.082079,-0.001253,,0.135729,,2022-11-10 18:28:00
20335,-0.102138,-0.097915,,0.19661,,2022-11-10 18:30:00
20336,-0.021699,0.005918,,0.175009,,2022-11-10 18:33:00
20337,-0.036177,-0.106338,,0.660192,,2022-11-10 18:44:00
20338,-0.153762,-0.098632,-0.098632,0.052801,0.052801,2022-11-10 18:46:00
20339,0.009643,0.054585,,0.630286,,2022-11-10 19:01:00
20340,-0.123468,-0.068787,,0.036756,,2022-11-10 19:03:00
20341,0.068289,,0.158773,,0.380821,2022-11-10 19:06:00
20342,0.026524,,0.11271,,0.252987,2022-11-10 19:13:00
20343,0.2048835,0.087959,0.395843,0.164468,0.985002,2022-11-10 19:28:00
20344,0.06814,,0.11288,,0.207571,2022-11-10 19:35:00
20345,-0.012013,-0.021484,,0.077094,,2022-11-10 19:53:00
20346,-0.024385,0.176985,,0.585052,,2022-11-10 20:04:00
20347,0.020119000000000005,0.0,-0.105616,0.221819,0.159569,2022-11-10 20:20:00
20348,-0.007245,-0.158192,-0.109739,0.337197,0.03478,2022-11-10 20:25:00
20349,-0.034346,-0.217865,,0.140348,,2022-11-10 20:35:00
20350,-0.208216,-0.138171,-0.138171,0.151539,0.151539,2022-11-10 20:48:00
20351,-0.071457,-0.126368,,0.176502,,2022-11-10 21:04:00
20352,0.2716905,0.234728,0.609563,0.019945,0.462395,2022-11-10 21:15:00
20353,-0.0239,-0.073852,,0.128135,,2022-11-10 21:16:00
20354,-0.256104,-0.177081,,0.145145,,2022-11-10 21:19:00
20355,-0.004819,-0.083464,,0.149192,,2022-11-10 21:20:00
20356,-0.031934,-0.061277,,0.690822,,2022-11-10 21:23:00
20357,-0.228743,-0.471037,,0.24289,,2022-11-10 21:30:00
20358,-0.115079,-0.09798,,0.104683,,2022-11-10 21:34:00
20359,0.172478,0.194006,0.194006,0.058615,0.058615,2022-11-10 21:45:00
20360,0.066668,0.0,,0.063933,,2022-11-10 21:51:00
20361,0.093983,-0.260658,,0.02493,,2022-11-10 21:54:00
20362,0.271025,0.186165,-0.006058,0.298023,0.181591,2022-11-10 21:59:00
20363,0.285275,0.0,0.0,0.027195,0.027195,2022-11-10 22:15:00
20364,0.072586,,0.119597,,0.659096,2022-11-10 22:52:00
20365,0.137164,0.11829,,0.053153,,2022-11-10 22:55:00
20366,0.023746,-0.007032,0.220177,0.069495,0.138464,2022-11-10 23:17:00
20367,0.359151,0.080399,,0.050465,,2022-11-10 23:30:00
20368,0.104879,0.016135,,0.095707,,2022-11-11 00:22:00
20369,-0.024144,-0.069179,,0.642977,,2022-11-11 00:29:00
20370,-0.130626,-0.383905,,0.479683,,2022-11-11 00:53:00
20371,0.088467,0.074215,,0.076358,,2022-11-11 01:00:00
20372,0.009841,-0.138816,,0.081552,,2022-11-11 01:11:00
20373,-0.129384,-0.268058,,0.19117,,2022-11-11 01:34:00
20374,-0.019632,-0.052969,-0.052969,0.062434,0.062434,2022-11-11 01:37:00
20375,-0.163685,-0.327408,,0.116348,,2022-11-11 02:05:00
20376,0.05831,-0.075074,,0.223866,,2022-11-11 02:12:00
20377,0.026175,-0.160969,-0.160969,0.436009,0.436009,2022-11-11 02:26:00
20378,-0.120963,-0.176699,-0.112128,0.420316,0.146469,2022-11-11 02:36:00
20379,-0.058228,0.007552,,0.09186,,2022-11-11 02:39:00
20380,-0.00728,-0.132118,,0.066047,,2022-11-11 03:10:00
20381,0.191811,-0.148463,-0.175078,0.428632,0.075161,2022-11-11 03:14:00
20382,-0.058294,0.007622,,0.094762,,2022-11-11 03:18:00
20383,0.143434,0.040668,,0.136113,,2022-11-11 03:46:00
20384,-0.007315,-0.056625,,0.173333,,2022-11-11 05:16:00
20385,-0.14893,-0.127897,,0.234684,,2022-11-11 05:40:00
20386,0.047651,-0.006422,,0.136113,,2022-11-11 05:55:00
20387,-0.17516,-0.127645,,0.159569,,2022-11-11 06:04:00
20388,-0.136766,-0.280364,,0.2035,,2022-11-11 06:05:00
20389,-0.071176,,-0.286957,,0.345674,2022-11-11 06:35:00
20390,0.048093,-0.087004,,0.056808,,2022-11-11 07:00:00
20391,-0.09458,0.003005,,0.047278,,2022-11-11 08:20:00
20392,0.004794,-0.072416,-0.0228,0.176825,0.176825,2022-11-11 08:51:00
20393,-0.094734,0.00301,,0.049835,,2022-11-11 09:23:00
20394,0.007216,-0.028983,,0.01965,,2022-11-11 10:00:00
20395,-0.009749,-0.198813,,0.048036,,2022-11-11 10:07:00
20396,0.009684,0.0,-0.205836,0.222838,0.428632,2022-11-11 10:12:00
20397,-0.042852,,-0.053025,,0.060388,2022-11-11 10:20:00
20398,-0.039006999999999986,-0.248692,0.080457,0.558244,0.065506,2022-11-11 10:30:00
20399,-0.122219,-0.251791,,0.174587,,2022-11-11 10:31:00
20400,-0.202383,-0.517876,,0.829759,,2022-11-11 10:42:00
20401,0.158409,,0.158815,,0.311631,2022-11-11 10:45:00
20402,-0.053177,-0.047053,,0.03014,,2022-11-11 10:51:00
20403,-0.531564,-0.746477,,0.733479,,2022-11-11 10:59:00
20404,-0.090009,-0.208093,,0.060694,,2022-11-11 11:04:00
20405,0.280734,0.182995,,0.057352,,2022-11-11 11:07:00
20406,0.138285,,0.054981,,0.099271,2022-11-11 11:15:00
